year,quarter,period,market,internal_class,rba,available_space,availability_proportion,overall_rent,direct_overall_rent,sublet_overall_rent,leasing
2023,Q4,2023-Q4,Philadelphia,O,45754371,9831829,0.214882836,31.39521239,32.147542,27.02766,305341
2024,Q1,2024-Q1,Philadelphia,A,87249315,23621082,0.270730859,31.59450857,32.338614,26.543557,721322
2024,Q1,2024-Q1,Philadelphia,O,45012618,9886730,0.219643523,31.59450857,32.338614,26.543557,177831
2024,Q2,2024-Q2,Philadelphia,A,86816155,22939591,0.264231824,32.19241407,32.772904,27.551989,720647
2024,Q2,2024-Q2,Philadelphia,O,44794487,9748985,0.217638054,32.19241407,32.772904,27.551989,206143
2024,Q3,2024-Q3,Philadelphia,A,86816155,23202576,0.267261041,32.05889724,32.713961,27.327374,899657
2024,Q3,2024-Q3,Philadelphia,O,44794487,9982542,0.222852022,32.05889724,32.713961,27.327374,108676
2024,Q4,2024-Q4,Philadelphia,A,86816155,22501624,0.259,32.28,32.85609,28.098216,578311
2024,Q4,2024-Q4,Philadelphia,O,44794487,9457151,0.211,32.28,32.85609,28.098216,254480
2018,Q1,2018-Q1,Phoenix,A,43850174,7430740,0.16945748,25.60411757,NA,NA,699929
2018,Q1,2018-Q1,Phoenix,O,55308218,9939404,0.179858641,25.60411757,NA,NA,502442
2018,Q2,2018-Q2,Phoenix,A,44911958,8355559,0.18604308,26.23181946,NA,NA,850371
2018,Q2,2018-Q2,Phoenix,O,55548218,10343812,0.186367234,26.23181946,NA,NA,676735
2018,Q3,2018-Q3,Phoenix,A,45540054,9098116,0.199782723,26.81669529,NA,NA,607730
2018,Q3,2018-Q3,Phoenix,O,55671065,10433823,0.187573817,26.81669529,NA,NA,944183
2018,Q4,2018-Q4,Phoenix,A,46080465,9222383,0.2001365,27.36170777,NA,NA,750315
2018,Q4,2018-Q4,Phoenix,O,55671065,10704781,0.192444958,27.36170777,NA,NA,686917
2019,Q1,2019-Q1,Phoenix,A,46830789,8860390,0.189200101,27.14506788,27.238099,24.967202,839180
2019,Q1,2019-Q1,Phoenix,O,55988187,11015797,0.196913626,27.14506788,27.238099,24.967202,550756
2019,Q2,2019-Q2,Phoenix,A,46909615,8584378,0.182998262,27.39551813,27.561801,23.972693,1150900
2019,Q2,2019-Q2,Phoenix,O,55988187,10389845,0.185724379,27.39551813,27.561801,23.972693,923654
2019,Q3,2019-Q3,Phoenix,A,47426856,8958687,0.188894811,27.86414337,28.012373,24.231866,965578
2019,Q3,2019-Q3,Phoenix,O,55988361,10890897,0.194680362,27.86414337,28.012373,24.231866,706867
2019,Q4,2019-Q4,Phoenix,A,47601856,8601231,0.180691085,27.73644641,27.928663,23.377601,1064624
2019,Q4,2019-Q4,Phoenix,O,55988361,10641777,0.190227214,27.73644641,27.928663,23.377601,646125
2020,Q1,2020-Q1,Phoenix,A,47745856,8284511,0.173512671,27.78832793,27.887806,25.341751,639587
2020,Q1,2020-Q1,Phoenix,O,56167929,10308991,0.183688877,27.78832793,27.887806,25.341751,720079
2020,Q2,2020-Q2,Phoenix,A,48048981,8776799,0.182663582,28.13522136,28.223212,26.186381,257942
2020,Q2,2020-Q2,Phoenix,O,56121474,10763311,0.191942976,28.13522136,28.223212,26.186381,509293
2020,Q3,2020-Q3,Phoenix,A,48048981,10655498,0.221763246,28.28334271,28.442546,26.748484,406348
2020,Q3,2020-Q3,Phoenix,O,56121474,11198968,0.199712081,28.28334271,28.442546,26.748484,516744
2020,Q4,2020-Q4,Phoenix,A,48121868,10859984,0.225676692,28.09427354,28.309267,26.129489,360762
2020,Q4,2020-Q4,Phoenix,O,56121474,12238050,0.218242113,28.09427354,28.309267,26.129489,429103
2021,Q1,2021-Q1,Phoenix,A,48501868,11526494,0.237650517,28.36513791,28.634623,26.19768,570073
2021,Q1,2021-Q1,Phoenix,O,56119803,12066260,0.21518498,28.36513791,28.634623,26.19768,480732
2021,Q2,2021-Q2,Phoenix,A,48501868,11778778,0.242852049,28.07910056,28.412725,25.202787,795855
2021,Q2,2021-Q2,Phoenix,O,55687326,12581794,0.226122814,28.07910056,28.412725,25.202787,654083
2021,Q3,2021-Q3,Phoenix,A,48605496,12173299,0.250451081,28.00194031,28.570747,24.467836,907275
2021,Q3,2021-Q3,Phoenix,O,55689140,12101667,0.217486774,28.00194031,28.570747,24.467836,954887
2021,Q4,2021-Q4,Phoenix,A,48786990,12604099,0.258349593,28.19302019,28.99819,24.064144,504059
2021,Q4,2021-Q4,Phoenix,O,55667143,12172398,0.21884444,28.19302019,28.99819,24.064144,735710
2022,Q1,2022-Q1,Phoenix,A,48856990,13207393,0.270327603,28.26669001,29.202937,23.99497,653139
2022,Q1,2022-Q1,Phoenix,O,55850182,12489868,0.223815617,28.26669001,29.202937,23.99497,999374
2022,Q2,2022-Q2,Phoenix,A,49333721,13798093,0.279688876,28.31634004,29.005002,25.070426,462129
2022,Q2,2022-Q2,Phoenix,O,55877626,12034599,0.2153742,28.31634004,29.005002,25.070426,601580
2022,Q3,2022-Q3,Phoenix,A,49333721,14838046,0.300768839,28.36186063,29.095916,25.432941,769662
2022,Q3,2022-Q3,Phoenix,O,55877626,12776481,0.228651106,28.36186063,29.095916,25.432941,817377
2022,Q4,2022-Q4,Phoenix,A,49483721,15565963,0.31456735,28.94565945,29.707194,26.191791,714236
2022,Q4,2022-Q4,Phoenix,O,55852216,12423219,0.22243019,28.94565945,29.707194,26.191791,740460
2023,Q1,2023-Q1,Phoenix,A,49483721,15732183,0.317926435,29.27542809,30.070407,26.381946,935850
2023,Q1,2023-Q1,Phoenix,O,55512554,11830937,0.213121828,29.27542809,30.070407,26.381946,647897
2023,Q2,2023-Q2,Phoenix,A,49483721,16181177,0.327000005,29.39071334,30.234459,26.163371,629066
2023,Q2,2023-Q2,Phoenix,O,55512554,12098784,0.217946809,29.39071334,30.234459,26.163371,889369
2023,Q3,2023-Q3,Phoenix,A,49617077,16697254,0.336522323,29.66846928,30.703403,25.52646,809387
2023,Q3,2023-Q3,Phoenix,O,55512554,11925269,0.21482112,29.66846928,30.703403,25.52646,996653
2023,Q4,2023-Q4,Phoenix,A,49727077,17314246,0.348185476,30.34316787,31.655075,26.141645,531301
2023,Q4,2023-Q4,Phoenix,O,55480545,11877931,0.214091823,30.34316787,31.655075,26.141645,637140
2024,Q1,2024-Q1,Phoenix,A,49727077,17339757,0.348698497,30.33644537,31.620889,26.134268,1020237
2024,Q1,2024-Q1,Phoenix,O,55520545,11720386,0.211099981,30.33644537,31.620889,26.134268,600159
2024,Q2,2024-Q2,Phoenix,A,49727660,16556895,0.33295142,30.48854094,31.763895,26.264815,921938
2024,Q2,2024-Q2,Phoenix,O,55520545,11943717,0.215122474,30.48854094,31.763895,26.264815,569846
2024,Q3,2024-Q3,Phoenix,A,49727660,16841862,0.338681973,30.51733899,31.593573,26.68151,767860
2024,Q3,2024-Q3,Phoenix,O,55520545,11827237,0.213024512,30.51733899,31.593573,26.68151,618098
2024,Q4,2024-Q4,Phoenix,A,49207757,16251386,0.33,30.45,31.485213,26.788012,556552
2024,Q4,2024-Q4,Phoenix,O,55520545,10571051,0.19,30.45,31.485213,26.788012,491819
2018,Q1,2018-Q1,Raleigh-Durham,A,32440631,3742211,0.115355679,23.86006206,NA,NA,304661
2018,Q1,2018-Q1,Raleigh-Durham,O,20076856,1999315,0.099583072,23.86006206,NA,NA,133715
2018,Q2,2018-Q2,Raleigh-Durham,A,33206411,4270650,0.128609201,24.36779285,NA,NA,537239
2018,Q2,2018-Q2,Raleigh-Durham,O,20076856,2172686,0.108218438,24.36779285,NA,NA,90790
2018,Q3,2018-Q3,Raleigh-Durham,A,33206411,4113199,0.123867617,24.56930718,NA,NA,466538
2018,Q3,2018-Q3,Raleigh-Durham,O,20154116,2534770,0.125769347,24.56930718,NA,NA,208338
2018,Q4,2018-Q4,Raleigh-Durham,A,33350855,3983264,0.119435139,24.45488519,NA,NA,488228
2018,Q4,2018-Q4,Raleigh-Durham,O,20154116,2813506,0.139599574,24.45488519,NA,NA,92734
2019,Q1,2019-Q1,Raleigh-Durham,A,33374855,4440595,0.133052114,25.21115884,25.223802,22.554162,529772
2019,Q1,2019-Q1,Raleigh-Durham,O,20154116,2677199,0.13283634,25.21115884,25.223802,22.554162,404864
2019,Q2,2019-Q2,Raleigh-Durham,A,33524697,4461679,0.133086333,25.95176237,25.745364,29.325358,735147
2019,Q2,2019-Q2,Raleigh-Durham,O,20154116,2576694,0.127849517,25.95176237,25.745364,29.325358,195745
2019,Q3,2019-Q3,Raleigh-Durham,A,33524697,4483746,0.133744564,26.54305743,26.185006,33.929386,703955
2019,Q3,2019-Q3,Raleigh-Durham,O,20154116,2453434,0.121733645,26.54305743,26.185006,33.929386,347037
2019,Q4,2019-Q4,Raleigh-Durham,A,33749697,4305083,0.12755916,26.99282701,26.842983,22.433492,527785
2019,Q4,2019-Q4,Raleigh-Durham,O,20154116,2634266,0.130706105,26.99282701,26.842983,22.433492,150109
2020,Q1,2020-Q1,Raleigh-Durham,A,34005672,4783855,0.140678149,28.28632561,27.726534,33.788583,572527
2020,Q1,2020-Q1,Raleigh-Durham,O,20154116,2512879,0.124683166,28.28632561,27.726534,33.788583,516314
2020,Q2,2020-Q2,Raleigh-Durham,A,34867206,4738203,0.135892821,28.38126011,27.850674,32.504554,619869
2020,Q2,2020-Q2,Raleigh-Durham,O,20154116,2576688,0.127849219,28.38126011,27.850674,32.504554,364140
2020,Q3,2020-Q3,Raleigh-Durham,A,35823607,5773368,0.161160991,28.47459753,27.96512,31.537979,166204
2020,Q3,2020-Q3,Raleigh-Durham,O,20185116,2327964,0.115330722,28.47459753,27.96512,31.537979,441964
2020,Q4,2020-Q4,Raleigh-Durham,A,35823607,5860072,0.163581294,28.33444827,27.843292,30.734422,391295
2020,Q4,2020-Q4,Raleigh-Durham,O,20185116,2450942,0.121423231,28.33444827,27.843292,30.734422,69701
2021,Q1,2021-Q1,Raleigh-Durham,A,36667702,6848126,0.186761799,29.12375465,29.173719,28.219464,196050
2021,Q1,2021-Q1,Raleigh-Durham,O,20825142,2444598,0.117386859,29.12375465,29.173719,28.219464,394504
2021,Q2,2021-Q2,Raleigh-Durham,A,37201738,7083557,0.190409303,29.29004174,29.30257,29.12408,711671
2021,Q2,2021-Q2,Raleigh-Durham,O,20721607,2401652,0.115900857,29.29004174,29.30257,29.12408,162778
2021,Q3,2021-Q3,Raleigh-Durham,A,37694643,7064530,0.187414694,28.91789291,28.98294,28.487392,641165
2021,Q3,2021-Q3,Raleigh-Durham,O,21009279,2356451,0.112162393,28.91789291,28.98294,28.487392,170391
2021,Q4,2021-Q4,Raleigh-Durham,A,37635765,7467015,0.198402105,29.23268243,29.629543,27.293496,357428
2021,Q4,2021-Q4,Raleigh-Durham,O,20224624,2270378,0.112258107,29.23268243,29.629543,27.293496,202055
2022,Q1,2022-Q1,Raleigh-Durham,A,37687062,7745951,0.205533427,28.86809383,29.779981,25.481835,382684
2022,Q1,2022-Q1,Raleigh-Durham,O,20318888,2613370,0.128617767,28.86809383,29.779981,25.481835,151967
2022,Q2,2022-Q2,Raleigh-Durham,A,37499881,7344235,0.195846888,28.52741779,29.626168,24.783414,754733
2022,Q2,2022-Q2,Raleigh-Durham,O,20534080,2993031,0.145759196,28.52741779,29.626168,24.783414,52605
2022,Q3,2022-Q3,Raleigh-Durham,A,37934202,8249363,0.217465046,28.948897,30.393745,24.786454,562099
2022,Q3,2022-Q3,Raleigh-Durham,O,20587901,2865777,0.139197143,28.948897,30.393745,24.786454,175002
2022,Q4,2022-Q4,Raleigh-Durham,A,38972691,9169865,0.235289501,29.13003409,30.675188,24.69614,493342
2022,Q4,2022-Q4,Raleigh-Durham,O,20625495,2888930,0.140065972,29.13003409,30.675188,24.69614,111915
2023,Q1,2023-Q1,Raleigh-Durham,A,38976604,10092493,0.258937208,29.44669008,31.062002,24.670806,559639
2023,Q1,2023-Q1,Raleigh-Durham,O,20588913,3113189,0.15120706,29.44669008,31.062002,24.670806,165581
2023,Q2,2023-Q2,Raleigh-Durham,A,39325271,10091953,0.256627678,29.54322686,31.213596,24.754496,386498
2023,Q2,2023-Q2,Raleigh-Durham,O,20761341,3033564,0.146115995,29.54322686,31.213596,24.754496,140606
2023,Q3,2023-Q3,Raleigh-Durham,A,39111009,10940130,0.279719963,29.41194678,30.831722,25.022321,610925
2023,Q3,2023-Q3,Raleigh-Durham,O,20854369,3161165,0.151582865,29.41194678,30.831722,25.022321,178692
2023,Q4,2023-Q4,Raleigh-Durham,A,39191557,11255486,0.287191601,29.31171042,30.570472,24.680643,453005
2023,Q4,2023-Q4,Raleigh-Durham,O,21741804,3018108,0.138815896,29.31171042,30.570472,24.680643,1181940
2024,Q1,2024-Q1,Raleigh-Durham,A,39178117,10547888,0.26922907,29.29221675,30.583809,24.654622,410892
2024,Q1,2024-Q1,Raleigh-Durham,O,21741804,2958867,0.136091145,29.29221675,30.583809,24.654622,112133
2024,Q2,2024-Q2,Raleigh-Durham,A,39492320,10750364,0.272214041,29.34589111,30.457639,25.160726,360151
2024,Q2,2024-Q2,Raleigh-Durham,O,21486581,3159826,0.147060437,29.34589111,30.457639,25.160726,97814
2024,Q3,2024-Q3,Raleigh-Durham,A,39764552,11716395,0.29464421,29.3967462,30.401979,25.876464,538163
2024,Q3,2024-Q3,Raleigh-Durham,O,21486581,3232778,0.150455673,29.3967462,30.401979,25.876464,116405
2024,Q4,2024-Q4,Raleigh-Durham,A,39519296,10779983,0.273,29.13,30.085693,25.819706,643787
2024,Q4,2024-Q4,Raleigh-Durham,O,21422332,2957729,0.138,29.13,30.085693,25.819706,161108
2018,Q1,2018-Q1,Salt Lake City,A,20101852,2511868,0.124957044,24.9947755,NA,NA,186939
2018,Q1,2018-Q1,Salt Lake City,O,24556347,2643176,0.107637182,24.9947755,NA,NA,261170
2018,Q2,2018-Q2,Salt Lake City,A,20101852,2027874,0.100879959,24.188848,NA,NA,275746
2018,Q2,2018-Q2,Salt Lake City,O,24556347,2741367,0.111635782,24.188848,NA,NA,128638
2018,Q3,2018-Q3,Salt Lake City,A,20101852,2006432,0.099813291,24.49694664,NA,NA,207043
2018,Q3,2018-Q3,Salt Lake City,O,24556347,2601013,0.105920192,24.49694664,NA,NA,171509
2018,Q4,2018-Q4,Salt Lake City,A,20101852,1846591,0.091861735,24.2130177,NA,NA,67871
2018,Q4,2018-Q4,Salt Lake City,O,24556347,2228960,0.090769201,24.2130177,NA,NA,450226
2019,Q1,2019-Q1,Salt Lake City,A,20101852,1782779,0.088687301,23.81611231,24.055896,21.06881,225110
2019,Q1,2019-Q1,Salt Lake City,O,24556347,2306836,0.09394052,23.81611231,24.055896,21.06881,204645
2019,Q2,2019-Q2,Salt Lake City,A,20281852,2108400,0.103955004,25.09350969,25.499641,20.914767,244064
2019,Q2,2019-Q2,Salt Lake City,O,24556347,2291990,0.093335951,25.09350969,25.499641,20.914767,201989
2019,Q3,2019-Q3,Salt Lake City,A,20281852,1967445,0.097005195,23.98221758,24.435909,20.894625,131639
2019,Q3,2019-Q3,Salt Lake City,O,24556347,2385411,0.097140303,23.98221758,24.435909,20.894625,108583
2019,Q4,2019-Q4,Salt Lake City,A,20281852,2057800,0.101460163,24.11037848,24.607343,21.635848,199128
2019,Q4,2019-Q4,Salt Lake City,O,24556347,2351166,0.095745756,24.11037848,24.607343,21.635848,243015
2020,Q1,2020-Q1,Salt Lake City,A,20461852,1940966,0.094857787,25.10978011,25.75271,21.150469,337087
2020,Q1,2020-Q1,Salt Lake City,O,24935745,2300175,0.092244086,25.10978011,25.75271,21.150469,146968
2020,Q2,2020-Q2,Salt Lake City,A,20461852,2022752,0.098854786,24.9354548,25.542783,21.548684,177430
2020,Q2,2020-Q2,Salt Lake City,O,24935745,2239621,0.089815684,24.9354548,25.542783,21.548684,56027
2020,Q3,2020-Q3,Salt Lake City,A,20461852,2223309,0.108656294,23.55964105,24.120225,21.613776,78646
2020,Q3,2020-Q3,Salt Lake City,O,24935745,2720154,0.109086534,23.55964105,24.120225,21.613776,55203
2020,Q4,2020-Q4,Salt Lake City,A,20461852,2576360,0.125910401,24.35097303,25.392152,21.009642,100445
2020,Q4,2020-Q4,Salt Lake City,O,24935745,2963315,0.11883803799999999,24.35097303,25.392152,21.009642,65915
2021,Q1,2021-Q1,Salt Lake City,A,20611852,2629011,0.127548509,23.62736173,24.471709,20.708505,156312
2021,Q1,2021-Q1,Salt Lake City,O,25009745,3157815,0.126263383,23.62736173,24.471709,20.708505,239117
2021,Q2,2021-Q2,Salt Lake City,A,20611852,2779602,0.134854549,24.33595188,25.349378,20.872814,290776
2021,Q2,2021-Q2,Salt Lake City,O,25009745,3494830,0.13973873,24.33595188,25.349378,20.872814,66989
2021,Q3,2021-Q3,Salt Lake City,A,20611852,3038232,0.147402184,25.09624281,26.247426,20.624887,135562
2021,Q3,2021-Q3,Salt Lake City,O,25009745,3394533,0.135728413,25.09624281,26.247426,20.624887,100200
2021,Q4,2021-Q4,Salt Lake City,A,20611852,2916842,0.141512854,25.15264041,26.174109,21.285959,195859
2021,Q4,2021-Q4,Salt Lake City,O,25009745,3612741,0.144453332,25.15264041,26.174109,21.285959,158638
2022,Q1,2022-Q1,Salt Lake City,A,20611852,3022858,0.146656302,25.41104688,26.18784,22.228348,275162
2022,Q1,2022-Q1,Salt Lake City,O,25009745,3569375,0.142719368,25.41104688,26.18784,22.228348,245262
2022,Q2,2022-Q2,Salt Lake City,A,20611852,4138997,0.200806652,27.10133531,28.019614,22.95929,372056
2022,Q2,2022-Q2,Salt Lake City,O,25009745,3659301,0.146315006,27.10133531,28.019614,22.95929,249694
2022,Q3,2022-Q3,Salt Lake City,A,21438115,4533618,0.211474656,26.59986407,27.448136,22.813081,468910
2022,Q3,2022-Q3,Salt Lake City,O,25097196,3848346,0.153337688,26.59986407,27.448136,22.813081,347858
2022,Q4,2022-Q4,Salt Lake City,A,21438115,4680653,0.218333235,26.43670758,27.4323,23.205982,497267
2022,Q4,2022-Q4,Salt Lake City,O,25097196,3860524,0.153822921,26.43670758,27.4323,23.205982,405099
2023,Q1,2023-Q1,Salt Lake City,A,21638070,4595104,0.212362008,26.73311578,27.727496,23.226493,385977
2023,Q1,2023-Q1,Salt Lake City,O,25296158,3960320,0.156558162,26.73311578,27.727496,23.226493,113787
2023,Q2,2023-Q2,Salt Lake City,A,21768070,4450368,0.204444767,27.09674185,27.861578,24.212447,304524
2023,Q2,2023-Q2,Salt Lake City,O,25296158,3987641,0.157638207,27.09674185,27.861578,24.212447,372493
2023,Q3,2023-Q3,Salt Lake City,A,21840353,4567458,0.209129312,27.04808807,27.844247,24.151206,380312
2023,Q3,2023-Q3,Salt Lake City,O,25347008,4163246,0.164249997,27.04808807,27.844247,24.151206,143435
2023,Q4,2023-Q4,Salt Lake City,A,21863853,4620674,0.211338505,27.06189148,27.958182,24.023449,265394
2023,Q4,2023-Q4,Salt Lake City,O,25347008,4284147,0.169019831,27.06189148,27.958182,24.023449,158207
2024,Q1,2024-Q1,Salt Lake City,A,21958686,4845198,0.220650635,27.2138382,28.026774,24.210417,248501
2024,Q1,2024-Q1,Salt Lake City,O,25477610,4437795,0.174184117,27.2138382,28.026774,24.210417,172054
2024,Q2,2024-Q2,Salt Lake City,A,21958686,4681828,0.213210754,27.3051102,28.242337,23.665011,463178
2024,Q2,2024-Q2,Salt Lake City,O,25447497,4692157,0.184385796,27.3051102,28.242337,23.665011,187181
2024,Q3,2024-Q3,Salt Lake City,A,21820276,4888642,0.224041254,27.34156667,28.205337,23.906419,478344
2024,Q3,2024-Q3,Salt Lake City,O,25275193,4964764,0.196428332,27.34156667,28.205337,23.906419,152048
2024,Q4,2024-Q4,Salt Lake City,A,21820276,4859018,0.223,27.31,28.225473,23.631,405353
2024,Q4,2024-Q4,Salt Lake City,O,25275193,4571082,0.181,27.31,28.225473,23.631,644735
2018,Q1,2018-Q1,San Diego,A,30551450,4923858,0.161166098,32.61946134,NA,NA,661104
2018,Q1,2018-Q1,San Diego,O,33356642,4634398,0.138934788,32.61946134,NA,NA,637912
2018,Q2,2018-Q2,San Diego,A,30551450,4978879,0.162967028,32.67072978,NA,NA,1088952
2018,Q2,2018-Q2,San Diego,O,33356642,4757715,0.142631713,32.67072978,NA,NA,743946
2018,Q3,2018-Q3,San Diego,A,30551450,5615224,0.183795663,32.76538371,NA,NA,955156
2018,Q3,2018-Q3,San Diego,O,33324242,5258840,0.157808241,32.76538371,NA,NA,539530
2018,Q4,2018-Q4,San Diego,A,30551450,5533731,0.181128261,32.97323405,NA,NA,601367
2018,Q4,2018-Q4,San Diego,O,33324242,5319533,0.159629527,32.97323405,NA,NA,475646
2019,Q1,2019-Q1,San Diego,A,30551450,5276702,0.172715272,34.53301075,35.246258,29.09316,679839
2019,Q1,2019-Q1,San Diego,O,33324242,5328283,0.159892099,34.53301075,35.246258,29.09316,357977
2019,Q2,2019-Q2,San Diego,A,30643491,5032300,0.164220845,35.11853157,35.875061,30.803734,728137
2019,Q2,2019-Q2,San Diego,O,33244483,5642059,0.169714145,35.11853157,35.875061,30.803734,375570
2019,Q3,2019-Q3,San Diego,A,30643491,5198353,0.169639712,35.84303744,36.510178,30.989665,681855
2019,Q3,2019-Q3,San Diego,O,33118203,5515019,0.166525309,35.84303744,36.510178,30.989665,513118
2019,Q4,2019-Q4,San Diego,A,30643491,5281667,0.172358528,36.5876165,37.216148,31.122285,424975
2019,Q4,2019-Q4,San Diego,O,33012845,5281374,0.159979366,36.5876165,37.216148,31.122285,414273
2020,Q1,2020-Q1,San Diego,A,30643491,5130153,0.167414117,38.35958562,39.200616,30.523015,871928
2020,Q1,2020-Q1,San Diego,O,33012845,5242458,0.158800552,38.35958562,39.200616,30.523015,762610
2020,Q2,2020-Q2,San Diego,A,30717491,5120429,0.166694246,37.80983085,38.607471,30.198395,379545
2020,Q2,2020-Q2,San Diego,O,33012845,5546774,0.168018661,37.80983085,38.607471,30.198395,321365
2020,Q3,2020-Q3,San Diego,A,30717491,5750302,0.187199599,37.59040913,38.439783,31.58165,210630
2020,Q3,2020-Q3,San Diego,O,33012845,5983547,0.181249056,37.59040913,38.439783,31.58165,371415
2020,Q4,2020-Q4,San Diego,A,30717491,6493608,0.211397734,37.53436381,38.444575,30.789988,399435
2020,Q4,2020-Q4,San Diego,O,33012845,6219225,0.188388035,37.53436381,38.444575,30.789988,346990
2021,Q1,2021-Q1,San Diego,A,30717491,6753296,0.21985181,37.89224976,38.739815,31.425272,386437
2021,Q1,2021-Q1,San Diego,O,33047506,6221127,0.188248003,37.89224976,38.739815,31.425272,356594
2021,Q2,2021-Q2,San Diego,A,30946153,6778900,0.219054692,37.43766106,38.304986,31.439518,725658
2021,Q2,2021-Q2,San Diego,O,33047506,6454494,0.195309564,37.43766106,38.304986,31.439518,494229
2021,Q3,2021-Q3,San Diego,A,30946153,6810518,0.220076402,37.31983041,37.836167,33.001866,978427
2021,Q3,2021-Q3,San Diego,O,33047506,5979486,0.180936074,37.31983041,37.836167,33.001866,606226
2021,Q4,2021-Q4,San Diego,A,30946153,6301269,0.203620431,37.91293931,38.552236,33.00046,970792
2021,Q4,2021-Q4,San Diego,O,33047506,5738927,0.173656887,37.91293931,38.552236,33.00046,600922
2022,Q1,2022-Q1,San Diego,A,31339752,6476078,0.20664101000000001,38.6915859,39.085297,35.856844,1910443
2022,Q1,2022-Q1,San Diego,O,33316092,5593313,0.167886227,38.6915859,39.085297,35.856844,622317
2022,Q2,2022-Q2,San Diego,A,30921185,6450859,0.208622632,39.08282777,39.548235,36.151174,706299
2022,Q2,2022-Q2,San Diego,O,32295410,5512143,0.170678836,39.08282777,39.548235,36.151174,267646
2022,Q3,2022-Q3,San Diego,A,30921185,6671879,0.215770482,38.66871153,39.429735,34.694188,408862
2022,Q3,2022-Q3,San Diego,O,32295410,5240845,0.162278324,38.66871153,39.429735,34.694188,778419
2022,Q4,2022-Q4,San Diego,A,30921185,7202203,0.232921313,38.80828049,39.635743,35.11402,560533
2022,Q4,2022-Q4,San Diego,O,32295410,5428331,0.168083669,38.80828049,39.635743,35.11402,437253
2023,Q1,2023-Q1,San Diego,A,31027186,7208444,0.232326709,38.96522037,39.791939,35.38352,471739
2023,Q1,2023-Q1,San Diego,O,31799682,5478451,0.172280056,38.96522037,39.791939,35.38352,560155
2023,Q2,2023-Q2,San Diego,A,31027186,7696012,0.248040928,38.91839818,39.696407,35.338527,696771
2023,Q2,2023-Q2,San Diego,O,31799682,5499743,0.172949623,38.91839818,39.696407,35.338527,429498
2023,Q3,2023-Q3,San Diego,A,31027186,7813467,0.251826479,39.4578672,40.284709,35.767621,635597
2023,Q3,2023-Q3,San Diego,O,31883164,5462740,0.171336195,39.4578672,40.284709,35.767621,509342
2023,Q4,2023-Q4,San Diego,A,31027186,7878240,0.2539141,39.60594997,40.462296,35.722442,641914
2023,Q4,2023-Q4,San Diego,O,32159075,5599899,0.174131221,39.60594997,40.462296,35.722442,494783
2024,Q1,2024-Q1,San Diego,A,31485610,8364284,0.265654183,41.16246833,42.427454,35.181232,625402
2024,Q1,2024-Q1,San Diego,O,31834734,5360334,0.168380047,41.16246833,42.427454,35.181232,461762
2024,Q2,2024-Q2,San Diego,A,32442692,8497695,0.261929405,41.46911277,42.62223,35.855324,491144
2024,Q2,2024-Q2,San Diego,O,31833704,4973447,0.156232118,41.46911277,42.62223,35.855324,373744
2024,Q3,2024-Q3,San Diego,A,32564116,8975861,0.275636563,41.90385408,43.057174,35.107179,713033
2024,Q3,2024-Q3,San Diego,O,31947201,5316203,0.166405908,41.90385408,43.057174,35.107179,535590
2024,Q4,2024-Q4,San Diego,A,32564116,8553670,0.263,42.57,43.418077,37.639722,798645
2024,Q4,2024-Q4,San Diego,O,31947201,5073558,0.159,42.57,43.418077,37.639722,340182
2018,Q1,2018-Q1,San Francisco,A,44952535,4245116,0.09443552,67.09976589,NA,NA,1147511
2018,Q1,2018-Q1,San Francisco,O,29925387,3246879,0.108499148,67.09976589,NA,NA,748857
2018,Q2,2018-Q2,San Francisco,A,46050495,4027372,0.087455564,66.52938437,NA,NA,2194536
2018,Q2,2018-Q2,San Francisco,O,29925387,3119313,0.104236346,66.52938437,NA,NA,724636
2018,Q3,2018-Q3,San Francisco,A,46800865,3801901,0.081235699,70.56940177,NA,NA,1381643
2018,Q3,2018-Q3,San Francisco,O,29997219,2823733,0.094133159,70.56940177,NA,NA,1055568
2018,Q4,2018-Q4,San Francisco,A,46800865,3901167,0.083356729,72.75165968,NA,NA,1330761
2018,Q4,2018-Q4,San Francisco,O,29997219,2182528,0.072757678,72.75165968,NA,NA,1138769
2019,Q1,2019-Q1,San Francisco,A,47068865,3645972,0.077460376,75.01445515,75.807371,71.846878,1959301
2019,Q1,2019-Q1,San Francisco,O,30075338,2276657,0.075698468,75.01445515,75.807371,71.846878,707429
2019,Q2,2019-Q2,San Francisco,A,47195402,3372467,0.071457533,79.24753593,79.492769,80.089159,1792394
2019,Q2,2019-Q2,San Francisco,O,29852718,2327807,0.077976384,79.24753593,79.492769,80.089159,708225
2019,Q3,2019-Q3,San Francisco,A,47195402,2704289,0.05729984,80.23371132,82.302523,78.991313,1616603
2019,Q3,2019-Q3,San Francisco,O,29852718,2704576,0.090597312,80.23371132,82.302523,78.991313,953578
2019,Q4,2019-Q4,San Francisco,A,47195402,3757363,0.079612904,81.06731701,82.020195,81.205996,1244671
2019,Q4,2019-Q4,San Francisco,O,29852718,3535417,0.118428647,81.06731701,82.020195,81.205996,448139
2020,Q1,2020-Q1,San Francisco,A,47195402,4619918,0.097889155,82.47467212,85.645525,80.455197,1045706
2020,Q1,2020-Q1,San Francisco,O,29852718,3817110,0.127864739,82.47467212,85.645525,80.455197,527925
