year,quarter,market,city,state,cbd_suburban,building_name,building_id,address,leased_sf,company_name,internal_industry,transaction_type,internal_class,rba,available_space,overall_rent,leasing
2018,Q2,South Florida,Miami,FL,Suburban,2915 Biscayne,South Florida_NE Dade_Miami_2915 Biscayne_2915-2929 Biscayne Blvd,2915-2929 Biscayne Blvd,910,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,5201 Waterford,South Florida_West Miami/Airport_Miami_5201 Waterford_5201 Waterford District Dr,5201 Waterford District Dr,1804,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,5775 Waterford,South Florida_West Miami/Airport_Miami_5775 Waterford_5775 Blue Lagoon Dr,5775 Blue Lagoon Dr,826,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,5835 Blue Lagoon Dr,South Florida_West Miami/Airport_Miami_5835 Blue Lagoon Dr_5835 Waterford District Dr,5835 Waterford District Dr,580,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,701 Brickell,South Florida_Brickell_Miami_701 Brickell_701 Brickell Ave,701 Brickell Ave,4368,Blackrock,Financial Services and Insurance,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,7200 NW 19th St,South Florida_West Miami/Airport_Miami_7200 NW 19th St_7200 Corporate Center Dr,7200 Corporate Center Dr,1277,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,801 Brickell,South Florida_Brickell_Miami_801 Brickell_801 Brickell Ave,801 Brickell Ave,5292,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,8180 Doral Blvd,South Florida_West Miami/Airport_Miami_8180 Doral Blvd_8180 NW 36th St,8180 NW 36th St,380,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,848 Brickell Avenue,South Florida_Brickell_Miami_848 Brickell Avenue_848 Brickell Ave,848 Brickell Ave,805,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Bayshore Executive Plaza,South Florida_NE Dade_Miami_Bayshore Executive Plaza_10800 Biscayne Blvd,10800 Biscayne Blvd,1300,Creative Realty Group,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Bayshore Executive Plaza,South Florida_NE Dade_Miami_Bayshore Executive Plaza_10800 Biscayne Blvd,10800 Biscayne Blvd,5001,Family Central,Associations and Non-profit Organizations (except Education and Non-profit Hospitals),New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Bayshore Executive Plaza,South Florida_NE Dade_Miami_Bayshore Executive Plaza_10800 Biscayne Blvd,10800 Biscayne Blvd,2800,Practice Panther,"Technology, Advertising, Media, and Information",New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Building 1100,South Florida_Miami Lakes/Hialeah_Miami_Building 1100_10451 NW 117th Ave,10451 NW 117th Ave,3977,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,Building 5,South Florida_West Miami/Airport_Miami_Building 5_7205 NW 19th St,7205 NW 19th St,4325,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,CBG Executive Offices,South Florida_South Dade_Miami_CBG Executive Offices_10700 Caribbean Blvd,10700 Caribbean Blvd,114,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Chase Bank Building,South Florida_Downtown Miami_Miami_Chase Bank Building_150 SE 2nd Ave,150 SE 2nd Ave,439,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Chase Bank Building,South Florida_Downtown Miami_Miami_Chase Bank Building_150 SE 2nd Ave,150 SE 2nd Ave,555,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Chase Bank Building,South Florida_Downtown Miami_Miami_Chase Bank Building_150 SE 2nd Ave,150 SE 2nd Ave,1640,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Citigroup Center,South Florida_Downtown Miami_Miami_Citigroup Center_201 S Biscayne Blvd,201 S Biscayne Blvd,23128,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,Flagler West Corporate Center,South Florida_West Miami/Airport_Miami_Flagler West Corporate Center_8700 W Flagler St,8700 W Flagler St,2113,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Flagler West Corporate Center,South Florida_West Miami/Airport_Miami_Flagler West Corporate Center_8700 W Flagler St,8700 W Flagler St,2535,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,HYVE Dadeland,South Florida_South Dade_Miami_HYVE Dadeland_9200 S Dadeland Blvd,9200 S Dadeland Blvd,1582,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,HYVE Dadeland,South Florida_South Dade_Miami_HYVE Dadeland_9400 S Dadeland Blvd,9400 S Dadeland Blvd,1230,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,HYVE Dadeland,South Florida_South Dade_Miami_HYVE Dadeland_9500 S Dadeland Blvd,9500 S Dadeland Blvd,1337,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Kendall Summit E,South Florida_South Dade_Miami_Kendall Summit E_11440 N Kendall Dr,11440 N Kendall Dr,1201,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Latitude One,South Florida_Brickell_Miami_Latitude One_175 SW 7th St,175 SW 7th St,886,Undisclosed Buyer,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,One Datran Center,South Florida_South Dade_Miami_One Datran Center_9100 S Dadeland Blvd,9100 S Dadeland Blvd,1775,Kubicki Draper,Legal Services,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,One Datran Center,South Florida_South Dade_Miami_One Datran Center_9100 S Dadeland Blvd,9100 S Dadeland Blvd,727,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,One Datran Center,South Florida_South Dade_Miami_One Datran Center_9100 S Dadeland Blvd,9100 S Dadeland Blvd,7351,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,CBD,One Downtown,South Florida_Downtown Miami_Miami_One Downtown_1 SE 3rd Ave,1 SE 3rd Ave,1778,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,RVH Office Center,South Florida_West Miami/Airport_Miami_RVH Office Center_8725 NW 18th Ter,8725 NW 18th Ter,1155,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Sabadell Financial Center,South Florida_Brickell_Miami_Sabadell Financial Center_1111 Brickell Ave,1111 Brickell Ave,1751,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,NA,South Florida_South Dade_Miami_NA_7001 SW 97th Ave,7001 SW 97th Ave,760,J & B Cleaning,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,NA,South Florida_South Dade_Miami_NA_7001 SW 97th Ave,7001 SW 97th Ave,344,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,1428 Brickell,South Florida_Brickell_Miami_1428 Brickell_1428 Brickell Ave,1428 Brickell Ave,1449,MIP,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,1428 Brickell,South Florida_Brickell_Miami_1428 Brickell_1428 Brickell Ave,1428 Brickell Ave,1535,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,1450 Brickell,South Florida_Brickell_Miami_1450 Brickell_1450 Brickell Ave,1450 Brickell Ave,1685,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,CBD,2820 Coral Way,South Florida_Coral Gables/Grove_Miami_2820 Coral Way_2828 Coral Way,2828 Coral Way,425,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,3550 Biscayne,South Florida_NE Dade_Miami_3550 Biscayne_3550 Biscayne Blvd,3550 Biscayne Blvd,1110,Smart Fash,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,444 Brickell,South Florida_Brickell_Miami_444 Brickell_444 Brickell Ave,444 Brickell Ave,487,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,444 Brickell,South Florida_Brickell_Miami_444 Brickell_444 Brickell Ave,444 Brickell Ave,1638,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,5757 Blue Lagoon Dr,South Florida_West Miami/Airport_Miami_5757 Blue Lagoon Dr_5757 Blue Lagoon Dr,5757 Blue Lagoon Dr,5673,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,5805 Waterford,South Florida_West Miami/Airport_Miami_5805 Waterford_5805 Blue Lagoon Dr,5805 Blue Lagoon Dr,11688,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,6505 Waterford Office,South Florida_West Miami/Airport_Miami_6505 Waterford Office_6505 Waterford District Dr,6505 Waterford District Dr,2515,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,703 Waterford,South Florida_West Miami/Airport_Miami_703 Waterford_703 NW 62nd Ave,703 NW 62nd Ave,1664,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,CBD,800 Brickell,South Florida_Brickell_Miami_800 Brickell_800 Brickell Ave,800 Brickell Ave,1520,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,800 Brickell,South Florida_Brickell_Miami_800 Brickell_800 Brickell Ave,800 Brickell Ave,2699,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,800 Brickell,South Florida_Brickell_Miami_800 Brickell_800 Brickell Ave,800 Brickell Ave,3563,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,800 Brickell,South Florida_Brickell_Miami_800 Brickell_800 Brickell Ave,800 Brickell Ave,4307,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,8180 Doral Blvd,South Florida_West Miami/Airport_Miami_8180 Doral Blvd_8180 NW 36th St,8180 NW 36th St,186,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,8180 Doral Blvd,South Florida_West Miami/Airport_Miami_8180 Doral Blvd_8180 NW 36th St,8180 NW 36th St,496,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,848 Brickell Avenue,South Florida_Brickell_Miami_848 Brickell Avenue_848 Brickell Ave,848 Brickell Ave,970,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,848 Brickell Avenue,South Florida_Brickell_Miami_848 Brickell Avenue_848 Brickell Ave,848 Brickell Ave,1624,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Bayside Office Center,South Florida_Downtown Miami_Miami_Bayside Office Center_141 NE 3rd Ave,141 NE 3rd Ave,538,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Bldg 4,South Florida_South Dade_Miami_Bldg 4_10631 N Kendall Dr,10631 N Kendall Dr,677,One On One Mortgage,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,Bldg 9,South Florida_South Dade_Miami_Bldg 9_10691 N Kendall Dr,10691 N Kendall Dr,353,"Rotella And Hernandez Pa, Expanded",NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Brickell City Tower,South Florida_Brickell_Miami_Brickell City Tower_80 SW 8th St,80 SW 8th St,1196,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Brickell World Plaza,South Florida_Brickell_Miami_Brickell World Plaza_600 Brickell Ave,600 Brickell Ave,18763,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,Suburban,CBG Executive Offices,South Florida_South Dade_Miami_CBG Executive Offices_10700 Caribbean Blvd,10700 Caribbean Blvd,133,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,Grove 2000,South Florida_Coral Gables/Grove_Miami_Grove 2000_2000 S Dixie Hwy,2000 S Dixie Hwy,1100,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,HYVE Dadeland,South Florida_South Dade_Miami_HYVE Dadeland_9500 S Dadeland Blvd,9500 S Dadeland Blvd,1020,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,HYVE Dadeland,South Florida_South Dade_Miami_HYVE Dadeland_9500 S Dadeland Blvd,9500 S Dadeland Blvd,5678,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,One Biscayne Tower,South Florida_Downtown Miami_Miami_One Biscayne Tower_2 S Biscayne Blvd,2 S Biscayne Blvd,3986,Sheehe & Associates,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,CBD,Sabadell Financial Center,South Florida_Brickell_Miami_Sabadell Financial Center_1111 Brickell Ave,1111 Brickell Ave,2206,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,CBD,Sabadell Financial Center,South Florida_Brickell_Miami_Sabadell Financial Center_1111 Brickell Ave,1111 Brickell Ave,3596,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q2,South Florida,Miami,FL,CBD,South Tower,South Florida_Brickell_Miami_South Tower_1101 Brickell Ave,1101 Brickell Ave,1777,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,The Tate Building at Dadeland Center,South Florida_South Dade_Miami_The Tate Building at Dadeland Center_7300 N Kendall Dr,7300 N Kendall Dr,1103,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,NA,South Florida_Brickell_Miami_NA_1000 Brickell Ave,1000 Brickell Ave,2666,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,Suburban,NA,South Florida_South Dade_Miami_NA_7001 SW 97th Ave,7001 SW 97th Ave,1064,Sunny Titles,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,NA,South Florida_Brickell_Miami_NA_999 Brickell Ave,999 Brickell Ave,1268,NA,NA,New,O,51137809,8032140,33.4349320475774,836465
2018,Q2,South Florida,Miami,FL,CBD,2 MiamiCentral,South Florida_Downtown Miami_Miami_2 MiamiCentral_700 NW Miamicentral Ave,700 NW Miamicentral Ave,11812,NA,NA,New,A,51817856,8799234,33.4349320475774,669302
2018,Q3,South Florida,Miami,FL,Suburban,1400 Biscayne Center,South Florida_NE Dade_Miami_1400 Biscayne Center_1444 Biscayne Blvd,1444 Biscayne Blvd,1024,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,1400 Biscayne Center,South Florida_NE Dade_Miami_1400 Biscayne Center_1444 Biscayne Blvd,1444 Biscayne Blvd,1831,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,CBD,1450 Brickell,South Florida_Brickell_Miami_1450 Brickell_1450 Brickell Ave,1450 Brickell Ave,2579,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,CBD,1450 Brickell,South Florida_Brickell_Miami_1450 Brickell_1450 Brickell Ave,1450 Brickell Ave,2681,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,CBD,1450 Brickell,South Florida_Brickell_Miami_1450 Brickell_1450 Brickell Ave,1450 Brickell Ave,5109,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,CBD,444 Brickell,South Florida_Brickell_Miami_444 Brickell_444 Brickell Ave,444 Brickell Ave,3666,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,5200 Waterford,South Florida_West Miami/Airport_Miami_5200 Waterford_5200 Waterford District Dr,5200 Waterford District Dr,1714,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,7200 NW 19th St,South Florida_West Miami/Airport_Miami_7200 NW 19th St_7200 Corporate Center Dr,7200 Corporate Center Dr,1640,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,CBD,800 Brickell,South Florida_Brickell_Miami_800 Brickell_800 Brickell Ave,800 Brickell Ave,4050,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,8180 Doral Blvd,South Florida_West Miami/Airport_Miami_8180 Doral Blvd_8180 NW 36th St,8180 NW 36th St,979,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,Capital Plaza II,South Florida_South Dade_Miami_Capital Plaza II_8900 SW 107th Ave,8900 SW 107th Ave,1102,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,Dadeland Centre I,South Florida_South Dade_Miami_Dadeland Centre I_9155 S Dadeland Blvd,9155 S Dadeland Blvd,1225,Chapman & Cardwell,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,JP Morgan Chase Building,South Florida_South Dade_Miami_JP Morgan Chase Building_13701 SW 88th St,13701 SW 88th St,888,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,Kendall Summit E,South Florida_South Dade_Miami_Kendall Summit E_11440 N Kendall Dr,11440 N Kendall Dr,2898,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,CBD,Miami Tower,South Florida_Downtown Miami_Miami_Miami Tower_100 SE 2nd St,100 SE 2nd St,4500,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,Office Suites Two of Bird Road,South Florida_West Miami/Airport_Miami_Office Suites Two of Bird Road_12905 SW 42nd St,12905 SW 42nd St,334,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,CBD,One Downtown,South Florida_Downtown Miami_Miami_One Downtown_1 SE 3rd Ave,1 SE 3rd Ave,2188,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,Picasso Tower,South Florida_NE Dade_Miami_Picasso Tower_2800 Biscayne Blvd,2800 Biscayne Blvd,1287,New Vola Ink,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,Royal Palm Office Park,South Florida_West Miami/Airport_Miami_Royal Palm Office Park_8200 NW 41st St,8200 NW 41st St,801,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,Royal Palm Office Park,South Florida_West Miami/Airport_Miami_Royal Palm Office Park_8200 NW 41st St,8200 NW 41st St,1001,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,Royal Palm Office Park,South Florida_West Miami/Airport_Miami_Royal Palm Office Park_8200 NW 41st St,8200 NW 41st St,1315,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,Royal Palm Office Park,South Florida_West Miami/Airport_Miami_Royal Palm Office Park_8200 NW 41st St,8200 NW 41st St,1480,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,Royal Palm Office Park,South Florida_West Miami/Airport_Miami_Royal Palm Office Park_8200 NW 41st St,8200 NW 41st St,1660,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,CBD,Sabadell Financial Center,South Florida_Brickell_Miami_Sabadell Financial Center_1111 Brickell Ave,1111 Brickell Ave,2660,NA,NA,New,A,51924594,9253244,33.9199561457898,602599
2018,Q3,South Florida,Miami,FL,Suburban,Televisa,South Florida_West Miami/Airport_Miami_Televisa_6355 NW 36th St,6355 NW 36th St,1000,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,CBD,NA,South Florida_Downtown Miami_Miami_NA_14 NE 1st Ave,14 NE 1st Ave,976,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,CBD,NA,South Florida_Downtown Miami_Miami_NA_14 NE 1st Ave,14 NE 1st Ave,1645,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,CBD,NA,South Florida_Downtown Miami_Miami_NA_14 NE 1st Ave,14 NE 1st Ave,2263,The M Network,NA,New,O,51137809,8067220,33.9199561457898,900868
2018,Q3,South Florida,Miami,FL,Suburban,NA,South Florida_NE Dade_Miami_NA_3050 Biscayne Blvd,3050 Biscayne Blvd,1705,NA,NA,New,O,51137809,8067220,33.9199561457898,900868
